class,model,metric,distance,p_value,effect_size,params
571,baseline,rbf_kernel,0.0005220174789428711,0.24750499427318573,4.56617385680147e-07,0.0008747166721150279
571,baseline,laplacian_kernel,0.0003662109375,0.23153692483901978,1.34830668852004e-09,521.1602783203125
571,baseline,w2_ot,18.186420446342733,,,
571,baseline,fd,151.0408935546875,,,
571,bgan,rbf_kernel,0.1592193841934204,0.0019960079807788134,0.00013927185500506312,0.0008747166721150279
571,bgan,laplacian_kernel,0.09521806240081787,0.0019960079807788134,3.5057161085205735e-07,521.1602783203125
571,bgan,w2_ot,24.080297192425903,,,
571,bgan,fd,405.608154296875,,,
571,midj,rbf_kernel,0.07805609703063965,0.0019960079807788134,6.827696779510006e-05,0.0008747166721150279
571,midj,laplacian_kernel,0.04463613033294678,0.0019960079807788134,1.643402498530122e-07,521.1602783203125
571,midj,w2_ot,23.26369586719002,,,
571,midj,fd,372.450927734375,,,
571,sd_15,rbf_kernel,0.11481630802154541,0.0019960079807788134,0.00010043173824669793,0.0008747166721150279
571,sd_15,laplacian_kernel,0.08702969551086426,0.0019960079807788134,3.2042387942965433e-07,521.1602783203125
571,sd_15,w2_ot,20.672487134317343,,,
571,sd_15,fd,281.12969970703125,,,
084,baseline,rbf_kernel,-0.0020148754119873047,0.9540917873382568,-1.2591239055836922e-06,0.0006249140133149922
084,baseline,laplacian_kernel,-0.0014734268188476562,0.9381237626075745,-3.97068955493296e-09,609.159912109375
084,baseline,w2_ot,17.13379111540825,,,
084,baseline,fd,123.30291748046875,,,
084,bgan,rbf_kernel,0.13666129112243652,0.0019960079807788134,8.540155249647796e-05,0.0006249140133149922
084,bgan,laplacian_kernel,0.0918923020362854,0.0019960079807788134,2.4763753003753664e-07,609.159912109375
084,bgan,w2_ot,26.691682448386732,,,
084,bgan,fd,527.17626953125,,,
084,midj,rbf_kernel,0.09599220752716064,0.0019960079807788134,5.998687629471533e-05,0.0006249140133149922
084,midj,laplacian_kernel,0.08003002405166626,0.0019960079807788134,2.156702834099633e-07,609.159912109375
084,midj,w2_ot,21.912968416874577,,,
084,midj,fd,288.2547607421875,,,
084,sd_15,rbf_kernel,0.3497062921524048,0.0019960079807788134,0.00021853635553270578,0.0006249140133149922
084,sd_15,laplacian_kernel,0.28633177280426025,0.0019960079807788134,7.71626048390317e-07,609.159912109375
084,sd_15,w2_ot,30.042941250165118,,,
084,sd_15,fd,695.6757202148438,,,
661,baseline,rbf_kernel,5.900859832763672e-05,0.413173645734787,8.977442433888427e-08,0.0015213786391541362
661,baseline,laplacian_kernel,2.384185791015625e-06,0.3972055912017822,1.5220011015393275e-11,395.7879333496094
661,baseline,w2_ot,14.262639075256917,,,
661,baseline,fd,85.83367919921875,,,
661,bgan,rbf_kernel,0.21143966913223267,0.0019960079807788134,0.0003216798068024218,0.0015213786391541362
661,bgan,laplacian_kernel,0.12679553031921387,0.0019960079807788134,8.094291388260899e-07,395.7879333496094
661,bgan,w2_ot,19.61909259046939,,,
661,bgan,fd,276.3520812988281,,,
661,midj,rbf_kernel,0.09181249141693115,0.0019960079807788134,0.00013968156417831779,0.0015213786391541362
661,midj,laplacian_kernel,0.052261173725128174,0.0019960079807788134,3.3362150020366244e-07,395.7879333496094
661,midj,w2_ot,17.358927310841207,,,
661,midj,fd,191.42990112304688,,,
661,sd_15,rbf_kernel,0.10422825813293457,0.0019960079807788134,0.00015857064863666892,0.0015213786391541362
661,sd_15,laplacian_kernel,0.07418304681777954,0.0019960079807788134,4.7356493837469316e-07,395.7879333496094
661,sd_15,w2_ot,15.593092411944134,,,
661,sd_15,fd,153.11480712890625,,,
857,baseline,rbf_kernel,-0.00034999847412109375,0.5588822364807129,-2.8270784468986676e-07,0.0008077402599155903
857,baseline,laplacian_kernel,-0.00018996000289916992,0.5548902153968811,-6.444441091879582e-10,542.9232788085938
857,baseline,w2_ot,17.914084731632656,,,
857,baseline,fd,138.53671264648438,,,
857,bgan,rbf_kernel,0.11732077598571777,0.0019960079807788134,9.476471313973889e-05,0.0008077402599155903
857,bgan,laplacian_kernel,0.07947969436645508,0.0019960079807788134,2.6963687105308054e-07,542.9232788085938
857,bgan,w2_ot,22.342667058431907,,,
857,bgan,fd,328.603759765625,,,
857,midj,rbf_kernel,0.05876457691192627,0.0019960079807788134,4.7466513933613896e-05,0.0008077402599155903
857,midj,laplacian_kernel,0.034954965114593506,0.0019960079807788134,1.1858559645361311e-07,542.9232788085938
857,midj,w2_ot,22.610772697130304,,,
857,midj,fd,316.6546325683594,,,
857,sd_15,rbf_kernel,0.0778343677520752,0.0019960079807788134,6.286994903348386e-05,0.0008077402599155903
857,sd_15,laplacian_kernel,0.05562323331832886,0.0019960079807788134,1.887032112790621e-07,542.9232788085938
857,sd_15,w2_ot,20.856685439317733,,,
857,sd_15,fd,273.8639831542969,,,
489,baseline,rbf_kernel,-0.00018966197967529297,0.5069860219955444,-1.0807264771983682e-07,0.0005698171444237232
489,baseline,laplacian_kernel,-7.331371307373047e-06,0.4530937969684601,-1.8143415589366718e-11,635.6719970703125
489,baseline,w2_ot,23.201196737672632,,,
489,baseline,fd,261.04669189453125,,,
489,bgan,rbf_kernel,0.16111981868743896,0.0019960079807788134,9.180883353110403e-05,0.0005698171444237232
489,bgan,laplacian_kernel,0.09190177917480469,0.0019960079807788134,2.2743525107671303e-07,635.6719970703125
489,bgan,w2_ot,30.509784860628137,,,
489,bgan,fd,673.4219360351562,,,
489,midj,rbf_kernel,0.0993809700012207,0.0019960079807788134,5.66289818380028e-05,0.0005698171444237232
489,midj,laplacian_kernel,0.07334238290786743,0.0019960079807788134,1.8150511493786325e-07,635.6719970703125
489,midj,w2_ot,24.883601855154275,,,
489,midj,fd,404.364990234375,,,
489,sd_15,rbf_kernel,0.09078872203826904,0.0019960079807788134,5.173297176952474e-05,0.0005698171444237232
489,sd_15,laplacian_kernel,0.06345254182815552,0.0019960079807788134,1.570300867115293e-07,635.6719970703125
489,sd_15,w2_ot,25.677384878523966,,,
489,sd_15,fd,422.8048095703125,,,
969,baseline,rbf_kernel,-0.0004162788391113281,0.6327345371246338,-2.6179841938756e-07,0.0006289015873335302
969,baseline,laplacian_kernel,-0.0002098679542541504,0.6027944087982178,-5.500206401443108e-10,617.70849609375
969,baseline,w2_ot,21.183685426131138,,,
969,baseline,fd,201.07672119140625,,,
969,bgan,rbf_kernel,0.10628962516784668,0.0019960079807788134,6.684571417281404e-05,0.0006289015873335302
969,bgan,laplacian_kernel,0.06943273544311523,0.0019960079807788134,1.8196888618149387e-07,617.70849609375
969,bgan,w2_ot,25.683431712451817,,,
969,bgan,fd,445.4296875,,,
969,midj,rbf_kernel,0.07424437999725342,0.0019960079807788134,4.6692406613146886e-05,0.0006289015873335302
969,midj,laplacian_kernel,0.05719262361526489,0.0019960079807788134,1.498900701335515e-07,617.70849609375
969,midj,w2_ot,22.955348870166638,,,
969,midj,fd,336.7602844238281,,,
969,sd_15,rbf_kernel,0.09749495983123779,0.0019960079807788134,6.1314734921325e-05,0.0006289015873335302
969,sd_15,laplacian_kernel,0.07190066576004028,0.0019960079807788134,1.884368145965709e-07,617.70849609375
969,sd_15,w2_ot,23.938500551937892,,,
969,sd_15,fd,393.61553955078125,,,
177,baseline,rbf_kernel,-0.001160740852355957,0.9081836342811584,-9.869111181615153e-07,0.0008502424461767077
177,baseline,laplacian_kernel,-0.0007951855659484863,0.9301397204399109,-2.9067876994304243e-09,523.0311889648438
177,baseline,w2_ot,17.36009826621818,,,
177,baseline,fd,137.05703735351562,,,
177,bgan,rbf_kernel,0.0532301664352417,0.0019960079807788134,4.525854819803499e-05,0.0008502424461767077
177,bgan,laplacian_kernel,0.03607064485549927,0.0019960079807788134,1.3185564284867723e-07,523.0311889648438
177,bgan,w2_ot,20.32772379881888,,,
177,bgan,fd,254.88629150390625,,,
177,midj,rbf_kernel,0.06356537342071533,0.0019960079807788134,5.404597686720081e-05,0.0008502424461767077
177,midj,laplacian_kernel,0.041973114013671875,0.0019960079807788134,1.5343202619533258e-07,523.0311889648438
177,midj,w2_ot,21.51026543293915,,,
177,midj,fd,315.4580383300781,,,
177,sd_15,rbf_kernel,0.09937894344329834,0.0019960079807788134,8.44961978145875e-05,0.0008502424461767077
177,sd_15,laplacian_kernel,0.07547098398208618,0.0019960079807788134,2.7588293960434385e-07,523.0311889648438
177,sd_15,w2_ot,20.360959019945106,,,
177,sd_15,fd,277.32684326171875,,,
541,baseline,rbf_kernel,-0.001622319221496582,0.9800398945808411,-1.0833548458322184e-06,0.0006677815690636635
541,baseline,laplacian_kernel,-0.0010681748390197754,0.9860279560089111,-3.0126157124499287e-09,595.4555053710938
541,baseline,w2_ot,19.568367383268374,,,
541,baseline,fd,176.6259765625,,,
541,bgan,rbf_kernel,0.19727587699890137,0.0019960079807788134,0.00013173719344194978,0.0006677815690636635
541,bgan,laplacian_kernel,0.11700218915939331,0.0019960079807788134,3.2998588039845345e-07,595.4555053710938
541,bgan,w2_ot,28.389771439681237,,,
541,bgan,fd,601.4068603515625,,,
541,midj,rbf_kernel,0.1187293529510498,0.0019960079807788134,7.928527338663116e-05,0.0006677815690636635
541,midj,laplacian_kernel,0.0706261396408081,0.0019960079807788134,1.9918968519050395e-07,595.4555053710938
541,midj,w2_ot,26.208211765884492,,,
541,midj,fd,473.52178955078125,,,
541,sd_15,rbf_kernel,0.10055673122406006,0.0019960079807788134,6.714992923662066e-05,0.0006677815690636635
541,sd_15,laplacian_kernel,0.05715203285217285,0.0019960079807788134,1.6118812595777854e-07,595.4555053710938
541,sd_15,w2_ot,25.655078760188918,,,
541,sd_15,fd,447.9989013671875,,,
000,baseline,rbf_kernel,0.001725912094116211,0.08782435208559036,1.435121248505311e-06,0.0008315147133544087
000,baseline,laplacian_kernel,0.0015437602996826172,0.06586826592683792,5.461684438046177e-09,531.6510009765625
000,baseline,w2_ot,16.49744361942557,,,
000,baseline,fd,117.91290283203125,,,
000,bgan,rbf_kernel,0.11015427112579346,0.0019960079807788134,9.159489854937419e-05,0.0008315147133544087
000,bgan,laplacian_kernel,0.07192027568817139,0.0019960079807788134,2.544474284604803e-07,531.6510009765625
000,bgan,w2_ot,22.57431414895544,,,
000,bgan,fd,363.13031005859375,,,
000,midj,rbf_kernel,0.18631196022033691,0.0019960079807788134,0.0001549211301608011,0.0008315147133544087
000,midj,laplacian_kernel,0.11792385578155518,0.0019960079807788134,4.172039496097568e-07,531.6510009765625
000,midj,w2_ot,25.021895989172922,,,
000,midj,fd,456.94732666015625,,,
000,sd_15,rbf_kernel,0.20793986320495605,0.0019960079807788134,0.00017290505638811737,0.0008315147133544087
000,sd_15,laplacian_kernel,0.1295822262763977,0.0019960079807788134,4.5845021645618544e-07,531.6510009765625
000,sd_15,w2_ot,25.273711223729762,,,
000,sd_15,fd,489.74310302734375,,,
380,baseline,rbf_kernel,0.00019550323486328125,0.34730538725852966,1.5063234570789064e-07,0.0007704852032475173
380,baseline,laplacian_kernel,4.0471553802490234e-05,0.3752495050430298,1.3349890637393003e-10,550.599853515625
380,baseline,w2_ot,18.961750655005613,,,
380,baseline,fd,154.66552734375,,,
380,bgan,rbf_kernel,0.07788729667663574,0.0019960079807788134,6.0011010646121576e-05,0.0007704852032475173
380,bgan,laplacian_kernel,0.05051618814468384,0.0019960079807788134,1.666320059712234e-07,550.599853515625
380,bgan,w2_ot,23.00849116500481,,,
380,bgan,fd,343.7642517089844,,,
380,midj,rbf_kernel,0.06025135517120361,0.0019960079807788134,4.6422777813859284e-05,0.0007704852032475173
380,midj,laplacian_kernel,0.04559123516082764,0.0019960079807788134,1.5038661160815536e-07,550.599853515625
380,midj,w2_ot,20.900292516844043,,,
380,midj,fd,263.08233642578125,,,
380,sd_15,rbf_kernel,0.11288642883300781,0.0019960079807788134,8.69773211888969e-05,0.0007704852032475173
380,sd_15,laplacian_kernel,0.08905410766601562,0.0019960079807788134,2.937526346613595e-07,550.599853515625
380,sd_15,w2_ot,21.018369203928117,,,
380,sd_15,fd,295.3523864746094,,,
